file,fileVersion,date,bugID
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.126,2005.04.27.21.06.38,92872
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.125,2005.04.26.18.55.07,3336
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.125,2005.04.26.18.55.07,82208
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.121,2005.03.11.09.47.19,81498
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.119,2005.01.17.22.50.40,75642
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.116,2004.07.26.14.14.34,48336
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.113,2004.05.27.14.41.39,64332
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.111,2004.05.17.11.26.25,61831
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.110,2004.05.14.09.55.27,61952
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.95,2004.02.26.14.27.12,52273
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.93,2004.01.13.15.48.44,2004
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.89,2003.12.09.18.40.24,48353
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.87,2003.12.08.15.55.06,45589
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.80,2003.10.31.14.53.47,44884
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.76,2003.10.27.09.54.29,45436
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.76,2003.10.27.09.54.29,45518
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.76,2003.10.27.09.54.29,45198
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.75,2003.09.26.11.20.07,43300
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.69,2003.09.01.14.59.25,40383
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.68,2003.09.01.13.15.00,40793
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.51,2003.02.16.13.28.35,31748
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.50,2003.02.11.18.05.14,30757
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.47,2003.02.04.14.47.20,22756
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.46,2003.01.18.17.42.38,29524
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.45,2002.11.26.15.40.06,24308
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.42,2002.10.31.16.23.03,25539
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.41,2002.10.21.14.36.58,25041
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.148.2.1,2010.01.13.17.47.22,295894
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.148.2.2,2010.03.16.15.14.33,305755
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1.148.2.3,2010.05.20.15.32.07,313706
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.29,2006.09.14.17.10.33,73401
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.29,2006.09.14.17.10.33,156491
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.26,2005.05.09.13.19.30,93392
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.26,2005.05.09.13.19.30,94062
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.25,2005.04.27.21.06.39,92872
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.24,2005.03.08.09.43.38,86815
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.23,2005.02.27.23.00.11,83177
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.23,2005.02.27.23.00.11,83693
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.20,2004.12.13.12.20.07,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.18,2004.12.10.19.06.41,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.17,2004.12.10.14.53.23,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.16,2004.05.27.10.12.33,62697
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.15,2004.05.12.13.27.25,59769
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.13,2004.04.29.08.39.53,57749
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.12,2004.04.27.16.40.01,60108
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchMatch.java,1.2,2004.01.13.15.48.44,2004
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.25,2008.02.26.10.11.47,182537
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.24,2007.08.28.10.03.38,201066
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.23,2007.01.25.16.05.56,168354
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.23,2007.01.25.16.05.56,138309
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.21,2006.02.08.17.13.07,120563
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.19,2005.12.01.15.50.28,116650
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.17,2005.06.03.15.37.17,96424
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.15,2004.06.08.15.03.28,66142
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.14,2004.05.25.13.30.42,62769
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.13,2004.05.13.16.33.27,62068
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.5,2004.01.13.15.48.44,2004
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.84,2010.05.05.16.09.40,307040
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.83,2010.04.01.09.28.21,163599
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.83,2010.04.01.09.28.21,306223
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.82,2009.09.25.16.54.10,290563
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.81,2009.02.13.12.52.22,264816
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.80,2009.02.12.15.27.02,218605
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.79,2008.09.18.15.24.58,247835
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.76,2008.01.28.10.24.03,208260
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.75,2008.01.25.21.16.18,208260
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.74,2007.11.28.08.04.11,155013
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.73,2007.10.02.17.12.01,201426
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.72,2007.09.17.14.45.45,201426
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.71,2007.08.24.14.27.31,124624
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.70,2007.08.24.05.59.05,124624
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.70,2007.08.24.05.59.05,200400
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.69,2007.08.17.06.14.50,109695
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.68,2007.08.16.13.13.13,109695
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.67,2007.07.04.14.47.30,142044
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.66,2007.07.04.13.59.58,142044
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.64,2006.09.07.12.59.26,156177
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.63,2006.08.03.17.23.01,124489
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.62,2006.06.22.14.12.26,92264
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.61,2006.05.09.11.11.29,140301
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.60,2006.04.25.11.31.27,137984
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.59,2006.04.18.16.28.18,137087
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.58,2006.04.12.15.36.27,136313
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.57,2006.04.11.15.38.24,130390
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.56,2006.04.11.06.21.28,130390
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.50,2006.01.20.14.24.16,122442
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.49,2006.01.19.21.35.57,122442
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.47,2005.10.26.18.00.44,113549
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.47,2005.10.26.18.00.44,113671
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.45,2005.10.18.17.12.32,110060
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.43,2005.09.07.11.30.50,108820
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.42,2005.04.27.21.06.38,92872
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.41,2005.04.26.18.55.07,3336
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.41,2005.04.26.18.55.07,82208
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.40,2005.04.11.07.21.19,90779
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.39,2005.03.14.14.40.20,80264
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.37,2005.03.01.17.27.40,86901
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.35,2005.02.27.23.00.11,83177
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.35,2005.02.27.23.00.11,83693
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.33,2005.01.24.15.58.20,81190
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.32,2005.01.17.22.50.40,75642
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.31,2004.12.24.11.22.23,81376
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.30,2004.12.14.12.08.41,80914
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.29,2004.12.13.12.20.07,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.27,2004.12.10.19.06.41,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.26,2004.12.10.14.53.23,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.25,2004.11.28.22.06.25,75641
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.24,2004.11.24.10.57.49,79267
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.22,2004.10.11.17.30.47,75641
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.21,2004.10.08.14.35.45,73277
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.19,2004.10.06.10.51.17,75641
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.13,2004.04.29.15.30.41,60257
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.4,2004.01.13.15.48.44,2004
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.39.2.1,2005.05.12.11.01.57,559521
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.82.2.1,2010.04.01.10.05.29,163599
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.82.2.1,2010.04.01.10.05.29,306223
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchPattern.java,1.82.2.2,2010.05.06.11.49.53,307040
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchRequestor.java,1.6,2004.05.27.14.41.17,64329
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchRequestor.java,1.2,2004.01.13.15.48.44,2004
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.15,2010.05.20.14.12.01,313706
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.14,2009.12.04.09.12.10,296277
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.10,2007.05.11.10.37.11,185119
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.9,2007.03.14.18.12.58,177386
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.7,2007.01.28.09.46.30,167190
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.6,2006.10.16.15.59.27,161028
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.4,2006.10.12.10.46.34,160652
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.3,2006.10.11.16.57.44,160328
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.3,2006.10.11.16.57.44,160323
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.3,2006.10.11.16.57.44,160327
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.2,2006.10.06.17.43.34,148380
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.1,2006.10.03.11.32.05,148380
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.13.4.1,2009.12.07.16.49.34,296277
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatch.java,1.13.4.2,2010.05.20.15.32.07,313706
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatchRequestor.java,1.3,2007.03.14.18.12.58,177386
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameMatchRequestor.java,1.1,2006.10.03.11.32.05,148380
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameRequestor.java,1.11,2010.05.20.14.12.01,313706
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameRequestor.java,1.6,2007.09.18.10.19.59,135493
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameRequestor.java,1.5,2007.08.10.10.21.06,135493
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameRequestor.java,1.3,2006.02.08.17.13.07,120563
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameRequestor.java,1.1,2005.03.11.09.47.18,81498
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeNameRequestor.java,1.10.4.1,2010.05.20.15.32.07,313706
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeParameterDeclarationMatch.java,1.2,2005.01.25.22.56.49,2005
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeParameterDeclarationMatch.java,1.1,2005.01.24.15.58.20,81190
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeParameterReferenceMatch.java,1.2,2005.01.25.22.56.49,2005
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeParameterReferenceMatch.java,1.1,2005.01.24.15.58.20,81190
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.26,2009.06.19.15.18.11,209778
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.24,2009.02.23.17.04.34,248878
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.23,2008.09.17.10.51.13,247618
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.20,2008.03.23.16.34.16,209996
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.19,2008.03.23.16.17.41,209996
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.16,2005.12.13.15.15.33,110336
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.15,2005.11.24.19.06.31,110336
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.13,2004.12.13.12.20.07,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.11,2004.12.10.14.53.23,79790
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.10,2004.05.27.10.12.33,62697
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,1.5,2004.03.31.09.26.44,56449
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\Attic\JavaSearchMatch.java,1.2,2004.03.31.09.26.44,56449
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.71,2010.05.07.16.38.52,306170
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.70,2010.04.20.07.37.52,165368
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.70,2010.04.20.07.37.52,305116
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.69,2010.03.09.05.55.04,289057
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.68,2009.01.16.14.29.29,6930
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.66,2007.11.28.08.02.29,209642
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.65,2007.08.16.10.42.20,186781
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.64,2007.08.15.18.49.22,200064
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.63,2007.08.10.08.14.17,138184
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.62,2007.07.03.16.43.01,181488
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.61,2007.07.02.09.38.30,195091
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.60,2007.06.26.17.29.10,181488
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.59,2007.04.05.12.55.40,178551
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.57,2007.02.22.19.08.36,174971
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.56,2007.02.20.12.01.28,171653
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.55,2007.01.25.16.05.55,168354
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.55,2007.01.25.16.05.55,138309
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.53,2006.11.24.01.32.03,161980
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.53,2006.11.24.01.32.03,161975
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.52,2006.08.04.15.11.23,95152
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.51,2006.06.14.16.44.26,120667
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.46,2006.02.27.21.55.52,127628
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.45,2006.02.15.16.28.33,128033
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.44,2006.02.15.12.48.13,124469
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.43,2006.02.03.15.28.57,124469
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.41,2005.11.25.16.44.45,36032
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.38,2005.06.16.11.36.47,99606
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.37,2005.06.07.12.00.10,97087
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.36,2005.05.25.11.09.39,75816
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.35,2005.05.11.21.08.50,94718
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.34,2005.04.25.16.23.03,83012
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.33,2005.04.22.15.59.34,83230
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.32,2005.04.20.18.02.43,92086
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.29,2005.04.08.20.30.28,89096
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.26,2005.04.07.10.37.29,90431
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.25,2005.03.14.14.40.21,80264
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.24,2005.03.11.09.47.17,81498
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.22,2005.03.01.17.27.40,86901
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.21,2005.03.01.12.13.02,83319
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.19,2005.01.05.09.35.43,82004
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.10,2004.07.08.10.21.47,69028
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.7,2004.06.07.17.25.22,57419
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.7.2.1,2004.07.08.10.20.33,69028
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.2.1,2006.05.16.12.55.25,95152
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.2,2006.08.04.14.48.01,95152
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.3,2007.01.25.16.12.29,168354
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.3,2007.01.25.16.12.29,171653
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.4,2007.05.03.13.12.14,179699
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.4,2007.05.03.13.12.14,172444
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.4,2007.05.03.13.12.14,138309
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.4,2007.05.03.13.12.14,171653
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.5,2008.01.25.18.28.44,216569
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.6,2008.12.16.14.56.26,138184
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.49.4.3.2.1,2007.04.11.16.42.16,171653
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.59.2.1,2008.12.17.09.32.17,138184
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.68.4.1,2010.03.09.06.16.00,289057
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.68.4.2,2010.04.20.08.12.33,165368
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.68.4.2,2010.04.20.08.12.33,305116
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.68.4.3,2010.05.07.18.00.38,306170
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\EntryResult.java,1.14,2010.05.07.16.38.52,306170
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\EntryResult.java,1.10,2006.11.24.01.32.03,161980
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\EntryResult.java,1.10,2006.11.24.01.32.03,161975
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\EntryResult.java,1.2,2004.01.13.15.48.45,2004
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\EntryResult.java,1.13.4.1,2010.05.07.18.00.38,306170
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.36,2009.10.22.12.29.08,150225
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.36,2009.10.22.12.29.08,286379
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.33,2008.11.24.17.14.37,251504
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.32,2008.11.24.15.57.41,251504
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.30,2007.10.02.17.12.02,201426
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.29,2007.08.24.13.52.12,201064
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.28,2007.08.24.05.59.05,124624
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.28,2007.08.24.05.59.05,200400
