file,commitNo,date,bugID,releaseNo,Date,Changed,Changed-Date
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\SynchronizedStatement.java,1.44.4.1,2006-08-23,151153,R3_2_1,2006-09-28,2006-09-12,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\StackMapFrame.java,1.3.2.2,2006-08-23,151153,R3_2_1,2006-09-28,2006-09-12,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\StackMapFrameCodeStream.java,1.7.4.2,2006-08-23,151153,R3_2_1,2006-09-28,2006-09-12,-16 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetClassFile.java,1.38.4.1,2006-08-23,151153,R3_2_1,2006-09-28,2006-09-12,-16 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.19.4.1,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.7.4.1,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ContinueStatement.java,1.9.4.1,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ForeachStatement.java,1.35.4.6,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ForStatement.java,1.59.4.1,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\SubRoutineStatement.java,1.11.4.1,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\SynchronizedStatement.java,1.44.4.1,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\StackMapFrame.java,1.3.2.2,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetClassFile.java,1.38.4.1,2006-08-23,145397,R3_2_2,2007-03-01,2006-09-19,-163 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ClassFile.java,1.137.4.2,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.19.4.1,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.7.4.1,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ContinueStatement.java,1.9.4.1,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ForeachStatement.java,1.35.4.6,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ForStatement.java,1.59.4.1,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\SubRoutineStatement.java,1.11.4.1,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\SynchronizedStatement.java,1.44.4.1,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\StackMapFrame.java,1.3.2.2,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\StackMapFrameCodeStream.java,1.7.4.2,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetClassFile.java,1.38.4.1,2006-08-23,145397,R3_2_1,2006-09-28,2006-09-19,-9 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\FieldReference.java,1.116.2.2,2008-10-02,242448,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MessageSend.java,1.129.2.1,2008-10-02,242448,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedQualifiedTypeReference.java,1.49.2.2,2008-12-08,257849,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedSingleTypeReference.java,1.45.2.2,2008-12-08,257849,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetQualifiedNameReference.java,1.59,2008-11-18,255452,R3_5,2009-06-24,2009-05-11,-44 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetQualifiedNameReference.java,1.59,2008-11-18,255452,R3_5_1,2009-09-25,2009-05-11,-137 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedQualifiedTypeReference.java,1.49.2.1,2008-06-25,235921,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedSingleTypeReference.java,1.45.2.1,2008-06-25,235921,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedTypeReference.java,1.46.2.1,2008-06-25,235921,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\BinaryTypeBinding.java,1.111.2.1,2008-06-25,235921,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\BlockScope.java,1.112.2.1,2008-06-25,235921,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SourceTypeBinding.java,1.157.2.1,2008-06-25,235921,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedQualifiedTypeReference.java,1.49.2.1,2008-06-25,235882,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedSingleTypeReference.java,1.45.2.1,2008-06-25,235882,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedTypeReference.java,1.46.2.1,2008-06-25,235882,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\BinaryTypeBinding.java,1.111.2.1,2008-06-25,235882,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\BlockScope.java,1.112.2.1,2008-06-25,235882,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SourceTypeBinding.java,1.157.2.1,2008-06-25,235882,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedQualifiedTypeReference.java,1.49.2.1,2008-06-25,234619,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedSingleTypeReference.java,1.45.2.1,2008-06-25,234619,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedTypeReference.java,1.46.2.1,2008-06-25,234619,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\BinaryTypeBinding.java,1.111.2.1,2008-06-25,234619,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\BlockScope.java,1.112.2.1,2008-06-25,234619,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SourceTypeBinding.java,1.157.2.1,2008-06-25,234619,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\EqualExpression.java,1.65,2006-04-26,127570,R3_2_2,2007-03-01,2006-09-26,-156 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\InstanceOfExpression.java,1.51,2006-04-26,127570,R3_2_2,2007-03-01,2006-09-26,-156 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\ConditionalFlowInfo.java,1.26,2006-04-26,127570,R3_2_2,2007-03-01,2006-09-26,-156 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FlowContext.java,1.52,2006-04-26,127570,R3_2_2,2007-03-01,2006-09-26,-156 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FlowInfo.java,1.32,2006-04-26,127570,R3_2_2,2007-03-01,2006-09-26,-156 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\LoopingFlowContext.java,1.34,2006-04-26,127570,R3_2_2,2007-03-01,2006-09-26,-156 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\NullInfoRegistry.java,1.4,2006-04-26,127570,R3_2_2,2007-03-01,2006-09-26,-156 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\EqualExpression.java,1.65,2006-04-26,127570,R3_2_1,2006-09-28,2006-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\InstanceOfExpression.java,1.51,2006-04-26,127570,R3_2_1,2006-09-28,2006-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\ConditionalFlowInfo.java,1.26,2006-04-26,127570,R3_2_1,2006-09-28,2006-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FlowContext.java,1.52,2006-04-26,127570,R3_2_1,2006-09-28,2006-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FlowInfo.java,1.32,2006-04-26,127570,R3_2_1,2006-09-28,2006-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\LoopingFlowContext.java,1.34,2006-04-26,127570,R3_2_1,2006-09-28,2006-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\NullInfoRegistry.java,1.4,2006-04-26,127570,R3_2_1,2006-09-28,2006-09-26,-2 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\ExceptionHandlingFlowContext.java,1.42,2008-03-05,219461,R3_4,2008-06-25,2008-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FinallyFlowContext.java,1.25,2007-03-27,177863,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FinallyFlowContext.java,1.25,2007-03-27,177863,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FlowContext.java,1.57,2007-04-02,176472,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\LoopingFlowContext.java,1.39,2007-04-02,176472,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FlowContext.java,1.57,2007-04-02,176472,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\LoopingFlowContext.java,1.39,2007-04-02,176472,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\CompilationUnitScope.java,1.118.2.1,2008-10-27,250975,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\FieldBinding.java,1.51.2.2,2008-12-05,257434,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\MethodBinding.java,1.100.2.3,2008-12-05,257434,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ReferenceBinding.java,1.119.2.1,2008-12-05,257434,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,1.333.2.6,2008-12-05,257434,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetScope.java,1.51.2.1,2008-12-05,257434,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetScope.java,1.54,2008-12-05,257434,R3_5,2009-06-24,2009-02-03,-141 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\InferenceContext.java,1.3.2.1,2007-07-02,190945,R3_3_2,2008-02-21,2007-12-20,-63 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\LookupEnvironment.java,1.96.2.2,2009-01-28,244762,R3_4_2,2009-02-25,2009-02-24,-1 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Binding.java,1.28,2006-10-23,161214,R3_3_2,2008-02-21,2007-09-07,-167 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\FieldBinding.java,1.47,2006-10-23,161214,R3_3_2,2008-02-21,2007-09-07,-167 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\MemberTypeBinding.java,1.22,2006-10-23,161214,R3_3_2,2008-02-21,2007-09-07,-167 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticFieldBinding.java,1.11,2006-10-23,161214,R3_3_2,2008-02-21,2007-09-07,-167 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Binding.java,1.28,2006-10-23,161214,R3_3_1,2007-09-28,2007-09-07,-21 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\FieldBinding.java,1.47,2006-10-23,161214,R3_3_1,2007-09-28,2007-09-07,-21 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\MemberTypeBinding.java,1.22,2006-10-23,161214,R3_3_1,2007-09-28,2007-09-07,-21 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticFieldBinding.java,1.11,2006-10-23,161214,R3_3_1,2007-09-28,2007-09-07,-21 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\MostSpecificExceptionMethodBinding.java,1.1.4.2,2008-06-27,238484,R3_4_1,2008-09-24,2008-08-29,-26 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticMethodBinding.java,1.18,2007-12-18,211718,R3_4,2008-06-25,2008-02-04,-142 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticMethodBinding.java,1.16.2.1,2007-12-18,211718,R3_3_2,2008-02-21,2008-02-04,-17 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,1.97.2.2,2008-10-07,243820,R3_4_2,2009-02-25,2009-02-03,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\AbstractCommentParser.java,1.75.2.4,2009-01-13,260276,R3_4_2,2009-02-25,2009-02-04,-21 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,1.143.2.6,2009-01-13,260276,R3_4_2,2009-02-25,2009-02-04,-21 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\AbstractCommentParser.java,1.75.2.4,2009-01-13,239607,R3_4_2,2009-02-25,2009-02-04,-21 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,1.143.2.6,2009-01-13,239607,R3_4_2,2009-02-25,2009-02-04,-21 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\JavadocParser.java,1.69.2.1,2008-06-25,237051,R3_4_1,2008-09-24,2008-08-28,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Parser.java,1.387.2.1,2008-07-03,239198,R3_4_1,2008-09-24,2008-08-29,-26 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredAnnotation.java,1.2,2008-05-07,228464,R3_4_1,2008-09-24,2008-05-13,-134 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Parser.java,1.387,2008-05-07,228464,R3_4,2008-06-25,2008-05-13,-43 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredAnnotation.java,1.2,2008-05-07,228464,R3_4,2008-06-25,2008-05-13,-43 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveryScanner.java,1.8,2006-11-13,140980,R3_3,2007-06-28,2007-01-09,-170 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveryScannerData.java,1.2,2006-01-18,42253,R3_2,2006-06-29,2006-02-15,-134 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\SimpleLookupTable.java,1.6,2007-01-25,138309,R3_3,2007-06-28,2007-03-28,-92 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\SimpleSetOfCharArray.java,1.2,2007-01-25,138309,R3_3,2007-06-28,2007-03-28,-92 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchParticipant.java,1.23,2007-01-25,138309,R3_3,2007-06-28,2007-03-28,-92 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\Index.java,1.25,2007-01-25,138309,R3_3,2007-06-28,2007-03-28,-92 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\PatternSearchJob.java,1.47,2007-01-25,138309,R3_3,2007-06-28,2007-03-28,-92 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Annotation.java,1.11,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnnotationTypeDeclaration.java,1.14,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnnotationTypeMemberDeclaration.java,1.18,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTNode.java,1.65,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRequestor.java,1.12,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,1.21,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,1.22,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,1.23,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\EnumDeclaration.java,1.19,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\FieldDeclaration.java,1.37,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IExtendedModifier.java,1.4,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ImportDeclaration.java,1.28,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Initializer.java,1.31,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Javadoc.java,1.33,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MarkerAnnotation.java,1.12,2005-03-15,69657,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
