file,NOF_num,NOF_max,NOF_total,NSF_num,NSF_max,NSF_total,NOM_num,NOM_max,NOM_total,NSM_num,NSM_max,NSM_total,NOI,NOT,TLOC,pre,post,NOF_avg,NSF_avg,NOM_avg,NSM_avg
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\graphics\Region.java,1,2,2,1,0,0,1,19,19,1,1,1,0,1,492,0.0,19.0,2.0,0.0,19.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\graphics\TextLayout.java,2,20,23,2,1,1,2,47,49,2,0,0,0,2,1408,8.0,10.0,11.5,0.5,24.5,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\internal\Converter.java,1,0,0,1,5,5,1,0,0,1,8,8,0,1,187,0.0,0.0,0.0,5.0,0.0,8.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Button.java,1,4,4,1,0,0,1,25,25,1,1,1,0,1,707,8.0,22.0,4.0,0.0,25.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Canvas.java,1,1,1,1,0,0,1,9,9,1,0,0,0,1,236,0.0,0.0,1.0,0.0,9.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Caret.java,1,10,10,1,0,0,1,27,27,1,0,0,0,1,534,0.0,0.0,10.0,0.0,27.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\ColorDialog.java,1,1,1,1,0,0,1,3,3,1,0,0,0,1,162,0.0,0.0,1.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Combo.java,1,1,1,1,1,1,1,47,47,1,1,1,0,1,1482,0.0,17.0,1.0,1.0,47.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Composite.java,1,4,4,1,0,0,1,35,35,1,0,0,0,1,602,0.0,0.0,4.0,0.0,35.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Control.java,1,13,13,1,0,0,1,154,154,1,0,0,0,1,3020,3.0,24.0,13.0,0.0,154.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Decorations.java,1,9,9,1,0,0,1,29,29,1,1,1,0,1,601,0.0,0.0,9.0,0.0,29.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\DirectoryDialog.java,1,2,2,1,0,0,1,5,5,1,0,0,0,1,204,0.0,0.0,2.0,0.0,5.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Display.java,1,92,92,1,10,10,1,121,121,1,12,12,0,1,3494,0.0,0.0,92.0,10.0,121.0,12.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\FileDialog.java,1,5,5,1,0,0,1,10,10,1,0,0,0,1,334,0.0,0.0,5.0,0.0,10.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\FontDialog.java,1,3,3,1,0,0,1,8,8,1,0,0,0,1,275,3.0,34.0,3.0,0.0,8.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Group.java,1,1,1,1,0,0,1,7,7,1,1,1,0,1,201,0.0,0.0,1.0,0.0,7.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Label.java,1,3,3,1,0,0,1,13,13,1,1,1,0,1,372,0.0,0.0,3.0,0.0,13.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\List.java,1,5,5,1,2,2,1,58,58,1,1,1,0,1,1482,8.0,25.0,5.0,2.0,58.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Menu.java,1,12,12,1,0,0,1,40,40,1,4,4,0,1,963,0.0,0.0,12.0,0.0,40.0,4.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\MenuItem.java,1,3,3,1,0,0,1,28,28,1,1,1,0,1,794,0.0,1.0,3.0,0.0,28.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\MessageBox.java,1,1,1,1,0,0,1,4,4,1,1,1,0,1,267,0.0,0.0,1.0,0.0,4.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\ProgressBar.java,1,0,0,1,0,0,1,9,9,1,1,1,0,1,220,0.0,0.0,0.0,0.0,9.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Sash.java,1,5,5,1,2,2,1,12,12,1,1,1,0,1,343,0.0,3.0,5.0,2.0,12.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Scale.java,1,2,2,1,0,0,1,15,15,1,1,1,0,1,344,37.0,0.0,2.0,0.0,15.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Scrollable.java,1,5,5,1,0,0,1,22,22,1,0,0,0,1,380,0.0,21.0,5.0,0.0,22.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\ScrollBar.java,1,6,6,1,0,0,1,44,44,1,1,1,0,1,773,0.0,0.0,6.0,0.0,44.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Shell.java,1,11,11,1,0,0,1,68,68,1,1,1,0,1,1362,0.0,0.0,11.0,0.0,68.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Slider.java,1,3,3,1,0,0,1,20,20,1,1,1,0,1,519,0.0,22.0,3.0,0.0,20.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\TabFolder.java,1,2,2,1,0,0,1,26,26,1,1,1,0,1,594,0.0,0.0,2.0,0.0,26.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\TabItem.java,1,4,4,1,1,1,1,11,11,1,0,0,0,1,318,0.0,0.0,4.0,1.0,11.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Table.java,1,16,16,1,3,3,1,85,85,1,1,1,0,1,2405,8.0,19.0,16.0,3.0,85.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\TableColumn.java,1,4,4,1,0,0,1,20,20,1,1,1,0,1,457,0.0,7.0,4.0,0.0,20.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\TableItem.java,1,13,13,1,0,0,1,35,35,1,1,1,0,1,856,10.0,13.0,13.0,0.0,35.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Text.java,1,4,4,1,3,3,1,75,75,1,1,1,0,1,1660,8.0,17.0,4.0,3.0,75.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\ToolBar.java,1,2,2,1,0,0,1,25,25,1,1,1,0,1,430,0.0,27.0,2.0,0.0,25.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\ToolItem.java,1,12,12,1,4,4,1,56,56,1,1,1,0,1,1098,15.0,22.0,12.0,4.0,56.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Tracker.java,1,10,10,1,2,2,1,16,16,1,1,1,0,1,943,0.0,15.0,10.0,2.0,16.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Tree.java,1,10,10,1,4,4,1,55,55,1,1,1,0,1,1389,0.0,19.0,10.0,4.0,55.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\TreeItem.java,1,10,10,1,0,0,1,25,25,1,1,1,0,1,616,23.0,0.0,10.0,0.0,25.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\carbon\org\eclipse\swt\widgets\Widget.java,1,5,5,1,12,12,1,126,126,1,1,1,0,1,1659,0.0,0.0,5.0,12.0,126.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ArmEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,35,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ArmListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ControlAdapter.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,46,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ControlEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,37,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ControlListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\DisposeEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,36,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\DisposeListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\FocusAdapter.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,45,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\FocusEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,36,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\FocusListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\HelpEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,36,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\HelpListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\KeyAdapter.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,45,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\KeyEvent.java,1,4,4,1,0,0,1,1,1,1,0,0,0,1,88,0.0,0.0,4.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\KeyListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MenuAdapter.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,45,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MenuEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,36,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MenuListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ModifyEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,36,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ModifyListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MouseAdapter.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,58,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MouseEvent.java,1,4,4,1,0,0,1,1,1,1,0,0,0,1,88,0.0,0.0,4.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MouseListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MouseMoveListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MouseTrackAdapter.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,59,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\MouseTrackListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\PaintEvent.java,1,6,6,1,0,0,1,1,1,1,0,0,0,1,99,0.0,0.0,6.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\PaintListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\SelectionAdapter.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,45,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\SelectionEvent.java,1,8,8,1,0,0,1,1,1,1,0,0,0,1,125,0.0,0.0,8.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\SelectionListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,0.0,22.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ShellAdapter.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,72,0.0,0.0,0.0,0.0,5.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ShellEvent.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,55,0.0,0.0,1.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\ShellListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\TraverseEvent.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,134,0.0,0.0,1.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\TraverseListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\TreeAdapter.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,45,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\TreeEvent.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,36,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\TreeListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\TypedEvent.java,1,4,4,1,0,0,1,2,2,1,0,0,0,1,101,0.0,0.0,4.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\VerifyEvent.java,1,3,3,1,0,0,1,1,1,1,0,0,0,1,68,0.0,0.0,3.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\events\VerifyListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\Drawable.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\ImageData.java,1,17,17,1,27,27,1,18,18,1,17,17,0,1,3568,0.0,29.0,17.0,27.0,18.0,17.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\ImageLoader.java,1,6,6,1,0,0,1,9,9,1,0,0,0,1,306,25.0,10.0,6.0,0.0,9.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\ImageLoaderEvent.java,1,3,3,1,0,0,1,1,1,1,0,0,0,1,84,0.0,0.0,3.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\ImageLoaderListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0.0,0.0,,,,
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\PaletteData.java,1,8,8,1,0,0,1,4,4,1,0,0,0,1,213,0.0,0.0,8.0,0.0,4.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\Point.java,1,2,2,1,0,0,1,3,3,1,0,0,0,1,105,0.0,0.0,2.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\Rectangle.java,1,4,4,1,0,0,1,12,12,1,0,0,0,1,343,0.0,0.0,4.0,0.0,12.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\RGB.java,1,3,3,1,0,0,1,3,3,1,0,0,0,1,120,0.0,0.0,3.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\graphics\TextStyle.java,1,3,3,1,0,0,1,2,2,1,0,0,0,1,94,0.0,10.0,3.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\Callback.java,1,7,7,1,8,8,1,2,2,1,10,10,0,1,223,0.0,1.0,7.0,8.0,2.0,10.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\FileFormat.java,1,4,4,1,3,3,1,6,6,1,2,2,0,1,114,0.0,30.0,4.0,3.0,6.0,2.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\GIFFileFormat.java,1,14,14,1,7,7,1,15,15,1,1,1,0,1,536,0.0,0.0,14.0,7.0,15.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGAppn.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,28,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGArithmeticConditioningTable.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,23,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGComment.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,27,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGEndOfImage.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,31,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGFileFormat.java,1,31,31,1,79,79,1,52,52,1,6,6,0,1,1896,0.0,0.0,31.0,79.0,52.0,6.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGFixedSizeSegment.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,44,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGFrameHeader.java,1,4,4,1,0,0,1,18,18,1,0,0,0,1,214,0.0,0.0,4.0,0.0,18.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGHuffmanTable.java,1,11,11,1,4,4,1,9,9,1,4,4,0,1,268,0.0,0.0,11.0,4.0,9.0,4.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGQuantizationTable.java,1,0,0,1,2,2,1,4,4,1,2,2,0,1,165,0.0,0.0,0.0,2.0,4.0,2.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGRestartInterval.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,31,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGScanHeader.java,1,1,1,1,0,0,1,15,15,1,0,0,0,1,123,0.0,0.0,1.0,0.0,15.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGSegment.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,58,0.0,0.0,1.0,0.0,7.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGStartOfImage.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,35,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\JPEGVariableSizeSegment.java,1,0,0,1,0,0,1,0,0,1,0,0,0,1,38,0.0,0.0,0.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\LEDataInputStream.java,1,4,4,1,0,0,1,9,9,1,0,0,0,1,185,0.0,0.0,4.0,0.0,9.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\LEDataOutputStream.java,1,1,1,1,0,0,1,6,6,1,0,0,0,1,57,0.0,0.0,1.0,0.0,6.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\LZWCodec.java,1,30,30,1,1,1,1,15,15,1,0,0,0,1,479,0.0,0.0,30.0,1.0,15.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\LZWNode.java,1,6,6,1,0,0,1,0,0,1,0,0,0,1,17,0.0,0.0,6.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngChunk.java,1,1,1,1,18,18,1,21,21,1,1,1,0,1,340,0.0,0.0,1.0,18.0,21.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngChunkReader.java,1,4,4,1,0,0,1,4,4,1,0,0,0,1,70,0.0,0.0,4.0,0.0,4.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngDecodingDataStream.java,1,7,7,1,2,2,1,10,10,1,0,0,0,1,136,0.0,0.0,7.0,2.0,10.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PNGFileFormat.java,1,7,7,1,1,1,1,18,18,1,2,2,0,1,551,0.0,10.0,7.0,1.0,18.0,2.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngFileReadState.java,1,7,7,1,0,0,1,0,0,1,0,0,0,1,26,0.0,0.0,7.0,0.0,0.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngHuffmanTable.java,3,8,14,3,2,2,3,3,3,3,0,0,0,3,128,0.0,0.0,4.666666666666667,0.6666666666666666,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngHuffmanTables.java,1,2,2,1,8,8,1,5,5,1,2,2,0,1,159,0.0,0.0,2.0,8.0,5.0,2.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngIdatChunk.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,42,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngIendChunk.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,45,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngIhdrChunk.java,1,0,0,1,22,22,1,27,27,1,0,0,0,1,379,0.0,0.0,0.0,22.0,27.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngLzBlockReader.java,1,10,10,1,14,14,1,6,6,1,0,0,0,1,173,0.0,0.0,10.0,14.0,6.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngPlteChunk.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,94,0.0,0.0,0.0,0.0,4.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\PngTrnsChunk.java,1,0,0,1,2,2,1,5,5,1,0,0,0,1,139,0.0,0.0,0.0,2.0,5.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\TIFFDirectory.java,1,17,17,1,24,24,1,16,16,1,0,0,0,1,625,0.0,0.0,17.0,24.0,16.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\TIFFFileFormat.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,76,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\TIFFModifiedHuffmanCodec.java,1,12,12,1,4,4,1,6,6,1,0,0,0,1,217,0.0,0.0,12.0,4.0,6.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\TIFFRandomFileAccess.java,1,5,5,1,2,2,1,2,2,1,0,0,0,1,96,0.0,0.0,5.0,2.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\WinBMPFileFormat.java,1,2,2,1,1,1,1,17,17,1,1,1,0,1,669,0.0,30.0,2.0,1.0,17.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\internal\image\WinICOFileFormat.java,1,0,0,1,0,0,1,14,14,1,1,1,0,1,313,0.0,0.0,0.0,0.0,14.0,1.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\layout\FillLayout.java,1,4,4,1,0,0,1,2,2,1,0,0,0,1,169,0.0,0.0,4.0,0.0,2.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\layout\FormAttachment.java,1,5,5,1,0,0,1,9,9,1,0,0,0,1,281,0.0,10.0,5.0,0.0,9.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\layout\FormData.java,1,13,13,1,0,0,1,4,4,1,0,0,0,1,225,0.0,0.0,13.0,0.0,4.0,0.0
eclipse\org.eclipse.swt\Eclipse SWT\common\org\eclipse\swt\layout\FormLayout.java,1,3,3,1,0,0,1,6,6,1,0,0,0,1,278,0.0,0.0,3.0,0.0,6.0,0.0
