file,bugID
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,102780
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,227043
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,122247
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,122247
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,189456
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,20793
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,177478
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,152850
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,171634
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,161975
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,161980
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,165210
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,161400
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,158258
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,128848
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,71766
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,103706
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,48976
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,98139
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,95431
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,49896
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,89302
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,73104
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,86410
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,82461
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,73104
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,68506
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,69806
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,62737
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,68506
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52747
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,59000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52679
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52940
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,50989
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,50586
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52851
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52283
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52479
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52246
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52429
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,51623
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52305
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52746
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,52804
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,51603
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,50736
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,50225
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,50225
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,49908
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,49968
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,48489
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,49327
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,49351
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,49551
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,48167
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,48167
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,44813
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,44815
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,47918
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,44765
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,44653
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,44642
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,46717
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,46033
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,45968
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,45100
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,44839
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,296998
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,71766
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,77809
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,73104
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,73104
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,51603
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,48167
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,48167
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,44813
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,44815
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,47802
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,44765
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,44653
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,44642
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Attic\Alignment2.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,50265
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,27976
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,23134
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,3331
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,22358
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,13907
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,23096
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,24559
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,24744
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,24833
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,13939
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,12159
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,12159
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,15113
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,14151
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,11640
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,11640
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,9933
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,9969
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,5471
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,5471
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatter.java,5471
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterParser.java,49908
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterParser.java,49968
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterParser.java,48489
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterParser.java,49327
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterParser.java,45198
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterParser.java,45436
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterParser.java,45518
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,128848
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,126625
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,126625
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,116858
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,110304
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\CodeFormatterVisitor2.java,110304
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\InfixExpressionWrappingBuilder.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Location2.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,161975
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,161980
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,152725
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,128848
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,129361
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,129361
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,111446
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Attic\Scribe2.java,116472
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\CommentFormatterUtil.java,135110
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\CommentFormatterUtil.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\HTMLEntity2JavaReader.java,198153
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\HTMLEntity2JavaReader.java,197169
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\HTMLEntity2JavaReader.java,198153
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\HTMLEntity2JavaReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\HTMLEntity2JavaReader.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\IJavaDocTagConstants.java,102780
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\IJavaDocTagConstants.java,227043
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\IJavaDocTagConstants.java,97199
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\IJavaDocTagConstants.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,197169
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,197169
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,198153
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Java2HTMLEntityReader.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\SubstitutionTextReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\SubstitutionTextReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\SubstitutionTextReader.java,197169
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\SubstitutionTextReader.java,198153
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\SubstitutionTextReader.java,109636
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\SubstitutionTextReader.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentLine.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRange.java,97199
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRange.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRegion.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRegion.java,145544
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRegion.java,73104
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRegion.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\IBorderAttributes.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\ICommentAttributes.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\IHtmlTagDelimiters.java,97199
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\IHtmlTagDelimiters.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocLine.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,97199
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,99738
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,99738
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,52921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,73104
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\MultiCommentLine.java,97199
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\MultiCommentLine.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\MultiCommentRegion.java,97199
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\MultiCommentRegion.java,49412
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\MultiCommentRegion.java,145544
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\MultiCommentRegion.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\SingleCommentLine.java,88921
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\impl\Attic\FormatterOptions.java,50265
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\impl\Attic\FormatterOptions.java,3331
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\impl\Attic\SplitLine.java,50265
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\old\CodeFormatter.java,48976
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\old\CodeFormatter.java,73104
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\old\CodeFormatter.java,65531
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\old\CodeFormatter.java,50265
org.eclipse.jdt.core\model\org\eclipse\jdt\core\BindingKey.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\BindingKey.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\BufferChangedEvent.java,262898
org.eclipse.jdt.core\model\org\eclipse\jdt\core\BufferChangedEvent.java,262898
org.eclipse.jdt.core\model\org\eclipse\jdt\core\ClasspathContainerInitializer.java,60922
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,231747
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,202470
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,202467
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,132651
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,110181
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,113374
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,113376
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,87868
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,86112
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,67732
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,22043
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,86970
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionFlags.java,152123
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,260717
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,313706
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,6930
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,207465
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,193909
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,206336
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,44627
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,171771
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,152123
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,44984
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,44984
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,132651
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,128276
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,100009
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,99397
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,98711
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,80384
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,80378
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,78801
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionProposal.java,77573
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,202470
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,207465
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,207418
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,152123
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,152123
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,44984
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,44984
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,140123
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,86970
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,80126
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,77573
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,308428
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,308428
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,102572
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,89096
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,22358
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,10781
org.eclipse.jdt.core\model\org\eclipse\jdt\core\Flags.java,30108
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IAccessRule.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IAccessRule.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IBuffer.java,305001
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IBuffer.java,305001
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClassFile.java,150244
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClassFile.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClassFile.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathAttribute.java,294731
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathContainer.java,62769
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathContainer.java,60922
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJarEntryResource.java,153044
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJarEntryResource.java,148944
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJarEntryResource.java,148944
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJarEntryResource.java,148944
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IMemberValuePair.java,248312
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragment.java,148944
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragment.java,41602
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragment.java,24127
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragmentRoot.java,148944
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragmentRoot.java,30516
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragmentRoot.java,30503
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragmentRoot.java,29374
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragmentRoot.java,24127
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragmentRoot.java,12140
org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceRange.java,283299
org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceRange.java,88265
org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceReference.java,294488
org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceReference.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceReference.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,309966
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,241549
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,309966
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,6930
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,250398
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,247941
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,148115
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,66675
