file,NOF_num,NOF_max,NOF_total,NSF_num,NSF_max,NSF_total,NOM_num,NOM_max,NOM_total,NSM_num,NSM_max,NSM_total,NOI,NOT,TLOC,num_of_bug,buggy,NOF_avg,NSF_avg,NOM_avg,NSM_avg
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\NOOPCommand.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,59,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\NOOPVisitor.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,44,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\NotifiedHandler.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,55,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\PruneFolderVisitor.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,106,0.0,False,1.0,0.0,7.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\RDiff.java,1,0,0,1,1,1,1,1,1,1,1,1,0,1,46,0.0,False,0.0,1.0,1.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\RemoteCommand.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,73,0.0,False,0.0,0.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Remove.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,36,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\RemovedHandler.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,82,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\RemoveEntryHandler.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,62,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Request.java,1,0,0,1,3,3,1,4,4,1,3,3,0,1,244,0.0,False,0.0,3.0,4.0,3.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ResponseHandler.java,1,0,0,1,0,0,1,6,6,1,1,1,0,1,167,0.0,False,0.0,0.0,6.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\RLog.java,1,0,0,1,2,2,1,1,1,1,1,1,0,1,96,0.0,False,0.0,2.0,1.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\RTag.java,1,0,0,1,5,5,1,5,5,1,1,1,0,1,110,0.0,False,0.0,5.0,5.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Session.java,1,16,16,1,6,6,1,65,65,1,0,0,0,1,1005,0.0,False,16.0,6.0,65.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\StaticHandler.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,77,0.0,False,1.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Status.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,21,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\StickyHandler.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,83,0.0,False,1.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\SyncUpdate.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,50,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Tag.java,1,1,1,1,3,3,1,6,6,1,0,0,0,1,107,0.0,False,1.0,3.0,6.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\TagFileSender.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,49,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\TemplateHandler.java,1,0,0,1,0,0,1,6,6,1,0,0,0,1,110,1.0,True,0.0,0.0,6.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Update.java,1,0,0,1,13,13,1,7,7,1,1,1,0,1,200,1.0,True,0.0,13.0,7.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\UpdatedHandler.java,1,1,1,1,6,6,1,4,4,1,0,0,0,1,149,0.0,False,1.0,6.0,4.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\UpdateMergableOnly.java,3,1,1,3,2,2,3,5,8,3,1,1,0,3,161,0.0,False,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\UpdateWithOverwrite.java,2,0,0,2,0,0,2,2,3,2,0,0,0,2,64,0.0,False,0.0,0.0,1.5,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ValidRequests.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,28,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ValidRequestsHandler.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,43,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Version.java,1,0,0,1,3,3,1,5,5,1,0,0,0,1,99,0.0,False,0.0,3.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\Connection.java,1,5,5,1,1,1,1,11,11,1,3,3,0,1,230,0.0,False,5.0,1.0,11.0,3.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\CVSAuthenticationException.java,1,0,0,1,3,3,1,0,0,1,0,0,0,1,57,0.0,False,0.0,3.0,0.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\CVSCommunicationException.java,1,0,0,1,1,1,1,0,0,1,3,3,0,1,86,0.0,False,0.0,1.0,0.0,3.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\CVSRepositoryLocation.java,1,11,11,1,26,26,1,50,50,1,12,12,0,1,1188,1.0,True,11.0,26.0,50.0,12.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\CVSServerException.java,1,0,0,1,1,1,1,2,2,1,0,0,0,1,61,0.0,False,0.0,1.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\ExtConnection.java,2,6,7,2,0,0,2,5,6,2,0,0,0,2,133,0.0,False,3.5,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\ExtConnectionMethod.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,33,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\PServerConnection.java,1,5,5,1,10,10,1,9,9,1,0,0,0,1,258,0.0,False,5.0,10.0,9.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\PServerConnectionMethod.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,35,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\connection\UserInfo.java,1,3,3,1,0,0,1,5,5,1,0,0,0,1,64,0.0,False,3.0,0.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSAnnotateBlock.java,1,6,6,1,0,0,1,8,8,1,0,0,0,1,132,0.0,False,6.0,0.0,8.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSCompareSubscriber.java,1,2,2,1,4,4,1,18,18,1,1,1,0,1,278,0.0,False,2.0,4.0,18.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSCoreFileModificationValidator.java,1,1,1,1,0,0,1,13,13,1,1,1,0,1,194,1.0,True,1.0,0.0,13.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSException.java,1,0,0,1,1,1,1,0,0,1,4,4,0,1,96,0.0,False,0.0,1.0,0.0,4.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSMergeSubscriber.java,2,6,7,2,3,3,2,25,30,2,1,1,0,2,352,0.0,False,3.5,1.5,15.0,0.5
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSMergeSyncInfo.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,62,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSMessages.java,1,0,0,1,202,202,1,0,0,1,0,0,0,1,255,1.0,True,0.0,202.0,0.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSProjectSetCapability.java,2,4,8,2,0,0,2,9,11,2,6,6,0,2,518,0.0,False,4.0,0.0,5.5,3.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSProviderPlugin.java,1,19,19,1,21,21,1,50,50,1,7,7,0,1,592,1.0,True,19.0,21.0,50.0,7.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSRevisionNumberCompareCriteria.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,92,0.0,False,1.0,0.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSStatus.java,1,1,1,1,18,18,1,2,2,1,1,1,0,1,114,0.0,False,1.0,18.0,2.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSSyncInfo.java,1,1,1,1,5,5,1,7,7,1,0,0,0,1,364,0.0,False,1.0,5.0,7.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSSyncTreeSubscriber.java,1,3,3,1,1,1,1,9,9,1,0,0,0,1,137,0.0,False,3.0,1.0,9.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSTag.java,1,2,2,1,8,8,1,6,6,1,4,4,0,1,131,1.0,True,2.0,8.0,6.0,4.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSTeamProvider.java,1,2,2,1,10,10,1,45,45,1,1,1,0,1,999,1.0,True,2.0,10.0,45.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSTeamProviderType.java,2,1,2,2,1,1,2,11,18,2,1,1,0,2,179,1.0,True,1.0,0.5,9.0,0.5
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\CVSWorkspaceSubscriber.java,1,2,2,1,1,1,1,19,19,1,0,0,0,1,295,1.0,True,2.0,1.0,19.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\EditorsInfo.java,1,4,4,1,0,0,1,8,8,1,0,0,0,1,95,0.0,False,4.0,0.0,8.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\IConnectionMethod.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSDecoratorEnablementListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSFile.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,199,1.0,True,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSFileModificationValidator.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSFolder.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSRemoteFile.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSRemoteFolder.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSRemoteResource.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSRepositoryLocation.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,158,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSResource.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSResourceVisitor.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSRunnable.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ICVSStorage.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\ILogEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\IResourceStateChangeListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\IServerConnection.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\IUserAuthenticator.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133,1.0,True,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\IUserInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0.0,False,,,,
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\Policy.java,1,0,0,1,6,6,1,0,0,1,8,8,0,1,106,0.0,False,0.0,6.0,0.0,8.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\CVSEntryLineTag.java,1,0,0,1,2,2,1,5,5,1,3,3,0,1,129,0.0,False,0.0,2.0,5.0,3.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\CVSWorkspaceRoot.java,1,1,1,1,0,0,1,2,2,1,13,13,0,1,279,0.0,False,1.0,0.0,2.0,13.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\EclipseFile.java,1,0,0,1,2,2,1,40,40,1,0,0,0,1,633,1.0,True,0.0,2.0,40.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\EclipseFolder.java,1,0,0,1,0,0,1,23,23,1,1,1,0,1,400,1.0,True,0.0,0.0,23.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\EclipseResource.java,1,1,1,1,2,2,1,23,23,1,0,0,0,1,281,0.0,False,1.0,2.0,23.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\EclipseSynchronizer.java,1,4,4,1,4,4,1,80,80,1,2,2,0,1,1914,1.0,True,4.0,4.0,80.0,2.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\FileContentCachingService.java,1,3,3,1,0,0,1,2,2,1,3,3,0,1,137,0.0,False,3.0,0.0,2.0,3.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\FileModificationManager.java,1,2,2,1,1,1,1,5,5,1,0,0,0,1,156,0.0,False,2.0,1.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteFile.java,2,4,5,2,0,0,2,49,51,2,4,4,0,2,642,1.0,True,2.5,0.0,25.5,2.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteFolder.java,1,3,3,1,1,1,1,49,49,1,1,1,0,1,588,1.0,True,3.0,1.0,49.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteFolderMemberFetcher.java,1,6,6,1,0,0,1,16,16,1,0,0,0,1,315,0.0,False,6.0,0.0,16.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteFolderSandbox.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,101,0.0,False,0.0,0.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteFolderTree.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,65,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteFolderTreeBuilder.java,2,13,16,2,6,6,2,32,35,2,4,4,0,2,803,0.0,False,8.0,3.0,17.5,2.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteModule.java,1,4,4,1,0,0,1,11,11,1,3,3,0,1,380,0.0,False,4.0,0.0,11.0,3.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\RemoteResource.java,1,3,3,1,0,0,1,26,26,1,0,0,0,1,230,0.0,False,3.0,0.0,26.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\SessionPropertySyncInfoCache.java,1,2,2,1,4,4,1,30,30,1,0,0,0,1,483,1.0,True,2.0,4.0,30.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\SynchronizerSyncInfoCache.java,1,1,1,1,1,1,1,21,21,1,0,0,0,1,330,1.0,True,1.0,1.0,21.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\resources\SyncInfoCache.java,1,0,0,1,9,9,1,12,12,1,0,0,0,1,145,1.0,True,0.0,9.0,12.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\BaserevInfo.java,1,2,2,1,1,1,1,4,4,1,0,0,0,1,87,0.0,False,2.0,1.0,4.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\CVSBaseResourceVariantTree.java,1,0,0,1,0,0,1,7,7,1,0,0,0,1,66,0.0,False,0.0,0.0,7.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\CVSDescendantResourceVariantByteStore.java,1,0,0,1,0,0,1,6,6,1,0,0,0,1,133,0.0,False,0.0,0.0,6.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\CVSResourceVariantTree.java,1,3,3,1,0,0,1,21,21,1,0,0,0,1,355,1.0,True,3.0,0.0,21.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\DeferredResourceChangeHandler.java,1,2,2,1,2,2,1,6,6,1,0,0,0,1,116,1.0,True,2.0,2.0,6.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\FolderSyncInfo.java,1,4,4,1,1,1,1,16,16,1,1,1,0,1,328,0.0,False,4.0,1.0,16.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\MultiTagResourceVariantTree.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,44,0.0,False,1.0,0.0,2.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\MutableFolderSyncInfo.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,58,0.0,False,0.0,0.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\MutableResourceSyncInfo.java,1,0,0,1,0,0,1,9,9,1,0,0,0,1,135,0.0,False,0.0,0.0,9.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\NotifyInfo.java,1,4,4,1,5,5,1,7,7,1,0,0,0,1,182,0.0,False,4.0,5.0,7.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\ReentrantLock.java,2,1,2,2,0,0,2,6,10,2,0,0,0,2,75,0.0,False,1.0,0.0,5.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\syncinfo\ResourceSyncInfo.java,1,8,8,1,16,16,1,23,23,1,26,26,0,1,913,0.0,False,8.0,16.0,23.0,26.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\Assert.java,1,0,0,1,0,0,1,0,0,1,6,6,0,1,104,0.0,False,0.0,0.0,0.0,6.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\AssertionFailedException.java,1,0,0,1,1,1,1,0,0,1,0,0,0,1,31,0.0,False,0.0,1.0,0.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\BuildCleanupListener.java,1,0,0,1,0,0,1,4,4,1,1,1,0,1,154,0.0,False,0.0,0.0,4.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\CVSDateFormatter.java,1,0,0,1,5,5,1,0,0,1,5,5,0,1,101,0.0,False,0.0,5.0,0.0,5.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\FileNameMatcher.java,1,2,2,1,1,1,1,4,4,1,0,0,0,1,72,0.0,False,2.0,1.0,4.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\KnownRepositories.java,2,3,4,2,1,1,2,22,26,2,1,1,0,2,281,0.0,False,2.0,0.5,13.0,0.5
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\MoveDeleteHook.java,1,0,0,1,0,0,1,17,17,1,0,0,0,1,340,0.0,False,0.0,0.0,17.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\PrepareForReplaceVisitor.java,1,2,2,1,0,0,1,4,4,1,0,0,0,1,105,0.0,False,2.0,0.0,4.0,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\ResourceStateChangeListeners.java,2,1,2,2,2,2,2,19,23,2,1,1,0,2,155,0.0,False,1.0,1.0,11.5,0.5
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\StringMatcher.java,2,10,12,2,1,1,2,11,13,2,0,0,0,2,398,0.0,False,6.0,0.5,6.5,0.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\SyncFileChangeListener.java,1,2,2,1,1,1,1,11,11,1,1,1,0,1,278,0.0,False,2.0,1.0,11.0,1.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\SyncFileWriter.java,1,0,0,1,15,15,1,2,2,1,24,24,0,1,665,1.0,True,0.0,15.0,2.0,24.0
eclipse\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\util\Util.java,1,0,0,1,0,0,1,2,2,1,22,22,0,1,592,0.0,False,0.0,0.0,2.0,22.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\Blowfish.java,1,6,6,1,1,1,1,5,5,1,0,0,0,1,1220,0.0,False,6.0,1.0,5.0,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\Cipher.java,1,0,0,1,0,0,1,3,3,1,1,1,0,1,25,0.0,False,0.0,0.0,3.0,1.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\Client.java,3,22,30,3,21,21,3,24,34,3,0,0,0,3,708,0.0,False,10.0,7.0,11.333333333333334,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\ClientPacket.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,53,0.0,False,1.0,0.0,1.0,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\CVSSSHMessages.java,1,0,0,1,20,20,1,0,0,1,0,0,0,1,46,0.0,False,0.0,20.0,0.0,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\KnownHosts.java,1,1,1,1,0,0,1,3,3,1,4,4,0,1,156,0.0,False,1.0,0.0,3.0,4.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\Misc.java,1,0,0,1,3,3,1,0,0,1,16,16,0,1,473,0.0,False,0.0,3.0,0.0,16.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\Packet.java,1,3,3,1,0,0,1,1,1,1,0,0,0,1,20,0.0,False,3.0,0.0,1.0,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\Policy.java,1,0,0,1,1,1,1,0,0,1,0,0,0,1,28,0.0,False,0.0,1.0,0.0,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\ServerPacket.java,2,9,17,2,1,2,2,8,14,2,0,0,0,2,164,0.0,False,8.5,1.0,7.0,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\SSHMethod.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,34,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.team.cvs.ssh\src\org\eclipse\team\internal\ccvs\ssh\SSHPlugin.java,1,0,0,1,2,2,1,0,0,1,2,2,0,1,42,0.0,False,0.0,2.0,0.0,2.0
