NOT,NOI,TLOC,ACD,NSM,NSF,NOM,NOF,MLOC_total,MLOC_max,NBD_total,NBD_max,PAR_total,PAR_max,VG_total,VG_max,FOUT_total,FOUT_max,file,pre,post,MLOC_avg,NBD_avg,PAR_avg,VG_avg,FOUT_avg
1,0,128,0,0,1,8,2,98,64,5,3,14,4,28,19,9,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\LongLiteral.java,21.0,0.0,12.25,0.625,1.75,3.5,1.125
1,0,105,0,3,7,38,8,75,23,-29,2,31,5,45,7,6,5,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\FlowInfo.java,0.0,21.0,1.9736842105263157,-0.7631578947368421,0.8157894736842105,1.1842105263157894,0.15789473684210525
1,0,90,0,0,0,8,1,82,21,12,4,5,1,22,6,25,5,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\Region.java,0.0,13.0,10.25,1.5,0.625,2.75,3.125
1,0,12,0,0,1,2,2,7,4,0,0,2,1,2,1,1,1,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\AbortFormatting.java,0.0,0.0,3.5,0.0,1.0,1.0,0.5
1,0,121,0,0,0,9,3,111,32,17,5,13,6,34,9,14,3,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionJavadocParser.java,0.0,13.0,12.333333333333334,1.8888888888888888,1.4444444444444444,3.7777777777777777,1.5555555555555556
1,0,105,0,0,1,11,9,82,17,5,2,6,5,30,5,32,12,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PossibleMatch.java,0.0,0.0,7.454545454545454,0.45454545454545453,0.5454545454545454,2.727272727272727,2.909090909090909
1,0,20,0,0,0,5,1,15,3,0,0,2,1,5,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceRefElementInfo.java,0.0,0.0,3.0,0.0,0.4,1.0,0.0
1,0,32,0,0,0,5,0,27,9,1,1,8,4,8,3,7,4,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\PrefixExpression.java,0.0,0.0,5.4,0.2,1.6,1.6,1.4
1,0,171,0,0,3,14,7,138,60,10,5,3,2,42,18,39,27,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PackageBinding.java,0.0,7.0,9.857142857142858,0.7142857142857143,0.21428571428571427,3.0,2.7857142857142856
1,0,120,0,1,3,14,5,100,21,11,3,12,3,27,5,34,9,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\WhileStatement.java,0.0,0.0,7.142857142857143,0.7857142857142857,0.8571428571428571,1.9285714285714286,2.4285714285714284
1,0,7645,0,27,46,417,119,8112,2470,309,6,178,7,2145,823,1117,286,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Parser.java,0.0,4.0,19.453237410071942,0.7410071942446043,0.42685851318944845,5.143884892086331,2.678657074340528
1,0,38,0,0,1,4,4,25,16,2,2,3,3,6,3,2,2,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\ParameterAnnotation.java,0.0,0.0,6.25,0.5,0.75,1.5,0.5
1,0,538,0,2,21,60,22,508,78,38,7,49,4,158,19,138,17,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaElement.java,21.0,0.0,8.466666666666667,0.6333333333333333,0.8166666666666667,2.6333333333333333,2.3
1,0,38,0,0,0,3,2,29,13,3,2,2,1,8,4,11,6,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PossibleMatchSet.java,0.0,0.0,9.666666666666666,1.0,0.6666666666666666,2.6666666666666665,3.6666666666666665
1,0,138,0,0,0,2,1,136,128,6,5,5,4,24,22,14,13,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\old\CodeFormatter.java,0.0,0.0,68.0,3.0,2.5,12.0,7.0
1,0,29,0,0,0,3,0,22,12,1,1,4,2,4,2,4,4,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnMethodTypeParameter.java,0.0,0.0,7.333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
1,0,894,0,0,6,40,26,803,76,45,4,82,5,292,35,167,13,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\LookupEnvironment.java,21.0,0.0,20.075,1.125,2.05,7.3,4.175
1,0,92,0,0,0,13,1,78,25,5,3,13,3,25,7,20,9,eclipse\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetReturnStatement.java,0.0,0.0,6.0,0.38461538461538464,1.0,1.9230769230769231,1.5384615384615385
0,1,16,0,0,0,3,0,3,1,-3,-1,10,8,3,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\IProblemFactory.java,0.0,0.0,1.0,-1.0,3.3333333333333335,1.0,0.0
1,0,97,0,0,0,10,8,84,30,11,6,12,3,23,7,12,4,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\AbstractDOMBuilder.java,0.0,0.0,8.4,1.1,1.2,2.3,1.2
0,1,6,0,0,0,3,0,3,1,-3,-1,0,0,3,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\ISourceImport.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,75,0,0,0,8,0,55,18,2,1,8,3,16,5,19,7,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateTypeOperation.java,0.0,0.0,6.875,0.25,1.0,2.0,2.375
1,0,5885,0,3,9,323,36,5318,117,357,6,205,6,1647,44,1132,32,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\CodeStream.java,0.0,22.0,16.46439628482972,1.105263157894737,0.6346749226006192,5.099071207430341,3.5046439628482973
0,1,10,0,0,0,1,0,1,1,-1,-1,6,6,1,1,0,0,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\IExtendedCompletionRequestor.java,0.0,0.0,1.0,-1.0,6.0,1.0,0.0
1,0,19,0,0,0,4,2,14,5,0,0,6,3,4,1,1,1,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemReferenceBinding.java,0.0,0.0,3.5,0.0,1.5,1.0,0.25
1,0,42,0,0,0,3,0,34,18,3,2,4,2,14,7,8,4,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnExplicitConstructorCall.java,0.0,0.0,11.333333333333334,1.0,1.3333333333333333,4.666666666666667,2.6666666666666665
1,0,39,0,0,1,8,1,30,8,1,1,9,3,9,2,5,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\NullLiteral.java,0.0,0.0,3.75,0.125,1.125,1.125,0.625
1,0,40,0,1,0,12,1,36,3,0,0,2,1,12,1,1,1,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\CharConstant.java,0.0,0.0,3.0,0.0,0.16666666666666666,1.0,0.08333333333333333
1,0,119,1,0,0,6,2,110,41,9,3,9,3,30,8,30,8,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DeletePackageFragmentRootOperation.java,0.0,0.0,18.333333333333332,1.5,1.5,5.0,5.0
1,0,644,6,0,3,19,13,575,220,42,6,18,7,148,40,151,39,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SetClasspathOperation.java,0.0,0.0,30.263157894736842,2.210526315789474,0.9473684210526315,7.7894736842105265,7.947368421052632
1,0,96,0,0,0,5,0,80,46,6,3,5,2,32,15,22,12,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DeleteResourceElementsOperation.java,0.0,0.0,16.0,1.2,1.0,6.4,4.4
1,0,26,0,0,0,7,1,22,4,0,0,2,1,7,1,1,1,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Comment.java,0.0,0.0,3.142857142857143,0.0,0.2857142857142857,1.0,0.14285714285714285
1,0,76,0,1,3,12,4,61,12,4,2,11,3,17,3,17,5,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TextElement.java,0.0,0.0,5.083333333333333,0.3333333333333333,0.9166666666666666,1.4166666666666667,1.4166666666666667
1,0,97,0,1,4,13,6,70,10,7,2,8,2,23,3,21,8,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,21.0,0.0,5.384615384615385,0.5384615384615384,0.6153846153846154,1.7692307692307692,1.6153846153846154
1,0,76,0,0,0,7,3,45,7,6,1,13,2,19,3,0,0,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NodeSearcher.java,0.0,0.0,6.428571428571429,0.8571428571428571,1.8571428571428572,2.7142857142857144,0.0
1,0,23,0,0,0,3,1,11,5,0,0,1,1,3,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\LRUCacheEnumerator.java,0.0,0.0,3.6666666666666665,0.0,0.3333333333333333,1.0,0.0
0,1,4,0,0,0,1,0,1,1,-1,-1,2,2,1,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\IPathRequestor.java,0.0,0.0,1.0,-1.0,2.0,1.0,0.0
0,1,5,0,0,0,2,0,2,1,-2,-1,0,0,2,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\ILocalVariableAttribute.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
0,1,22,0,0,0,19,0,19,1,-19,-1,3,1,19,1,0,0,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IMethodBinding.java,0.0,0.0,1.0,-1.0,0.15789473684210525,1.0,0.0
1,0,69,0,2,0,16,2,62,12,1,3,4,1,19,3,14,3,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AbstractTypeDeclaration.java,0.0,0.0,3.875,0.0625,0.25,1.1875,0.875
1,0,157,0,1,4,16,7,131,30,15,3,13,3,35,7,42,10,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,0.0,0.0,8.1875,0.9375,0.8125,2.1875,2.625
0,1,10,0,0,0,7,0,7,1,-7,-1,0,0,7,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IInnerClassesAttributeEntry.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,19,0,0,0,3,2,12,6,0,0,9,9,3,1,1,1,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\LocalVariableReferenceMatch.java,0.0,0.0,4.0,0.0,3.0,1.0,0.3333333333333333
1,0,444,0,10,263,10,263,182,41,9,2,12,3,56,14,16,2,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\core\formatter\DefaultCodeFormatterConstants.java,0.0,0.0,18.2,0.9,1.2,5.6,1.6
0,1,13,0,0,0,4,5,4,1,-4,-1,2,1,4,1,0,0,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\processing\IJob.java,0.0,0.0,1.0,-1.0,0.5,1.0,0.0
1,0,65,0,0,0,8,7,50,29,2,2,3,3,13,6,7,7,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\EnclosingMethodAttribute.java,0.0,0.0,6.25,0.25,0.375,1.625,0.875
1,0,8,0,0,0,1,0,3,3,0,0,6,6,1,1,0,0,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeParameterDeclarationMatch.java,0.0,0.0,3.0,0.0,6.0,1.0,0.0
1,0,95,0,1,0,4,1,87,53,7,4,6,3,22,15,11,7,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\AnnotationMethodInfo.java,0.0,0.0,21.75,1.75,1.5,5.5,2.75
1,0,977,2,0,5,48,7,874,51,57,4,41,5,173,10,157,12,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionParser.java,0.0,1.0,18.208333333333332,1.1875,0.8541666666666666,3.6041666666666665,3.2708333333333335
0,1,32,0,0,0,21,8,21,1,-21,-1,0,0,21,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IClassFileReader.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,162,0,0,9,12,13,144,42,3,2,10,3,45,13,9,4,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\VerificationTypeInfo.java,0.0,0.0,12.0,0.25,0.8333333333333334,3.75,0.75
1,0,242,2,0,0,12,6,186,76,13,4,22,4,43,10,36,7,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SearchableEnvironment.java,0.0,16.0,15.5,1.0833333333333333,1.8333333333333333,3.5833333333333335,3.0
1,0,39,0,0,0,6,0,31,13,2,1,8,3,11,5,10,5,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedSuperReference.java,0.0,0.0,5.166666666666667,0.3333333333333333,1.3333333333333333,1.8333333333333333,1.6666666666666667
0,1,22,0,0,0,13,5,13,1,-13,-1,0,0,13,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathEntry.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,686,0,0,1,26,9,590,131,43,5,44,5,244,62,235,37,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\IncrementalImageBuilder.java,1.0,0.0,22.692307692307693,1.6538461538461537,1.6923076923076923,9.384615384615385,9.038461538461538
1,0,2308,0,3,3,11,252,2137,1353,2,2,3,1,546,336,13,3,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatterOptions.java,21.0,0.0,194.27272727272728,0.18181818181818182,0.2727272727272727,49.63636363636363,1.1818181818181819
1,0,113,0,0,0,13,11,95,59,2,2,3,3,26,14,6,6,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\FieldInfo.java,0.0,0.0,7.3076923076923075,0.15384615384615385,0.23076923076923078,2.0,0.46153846153846156
1,0,597,0,0,0,18,3,591,181,32,5,16,6,181,67,53,17,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\JavadocParser.java,0.0,13.0,32.833333333333336,1.7777777777777777,0.8888888888888888,10.055555555555555,2.9444444444444446
1,0,313,0,0,1,5,2,121,97,4,2,5,1,58,50,37,32,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionRequestorWrapper.java,0.0,0.0,24.2,0.8,1.0,11.6,7.4
1,0,124,0,1,3,15,5,104,21,11,3,13,3,28,5,38,8,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\QualifiedName.java,21.0,0.0,6.933333333333334,0.7333333333333333,0.8666666666666667,1.8666666666666667,2.533333333333333
0,1,23,0,0,0,20,0,20,1,-20,-1,0,0,20,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IConstantPoolEntry.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\ISearchPattern.java,0.0,0.0,,,,,
1,0,16,0,0,0,2,0,11,8,1,1,5,3,4,3,4,4,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnPackageReference.java,0.0,0.0,5.5,0.5,2.5,2.0,2.0
1,0,236,0,1,5,20,9,144,21,18,3,17,3,41,5,47,13,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\InfixExpression.java,0.0,0.0,7.2,0.9,0.85,2.05,2.35
1,0,30,0,0,0,5,2,23,8,1,1,4,3,7,3,7,4,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\SwitchFlowContext.java,0.0,0.0,4.6,0.2,0.8,1.4,1.4
1,0,205,0,0,5,22,10,185,20,20,3,5,2,61,6,29,3,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceTypeElementInfo.java,0.0,13.0,8.409090909090908,0.9090909090909091,0.22727272727272727,2.772727272727273,1.3181818181818181
0,1,6,0,0,0,3,0,3,1,-3,-1,0,0,3,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IAnnotationComponent.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,276,0,0,0,7,4,235,74,18,5,17,5,67,24,72,19,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\HandleFactory.java,0.0,0.0,33.57142857142857,2.5714285714285716,2.4285714285714284,9.571428571428571,10.285714285714286
0,1,18,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationConstants.java,0.0,0.0,,,,,
1,0,138,0,0,1,7,3,99,36,8,4,10,6,21,6,26,12,eclipse\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetEvaluator.java,9.0,0.0,14.142857142857142,1.1428571428571428,1.4285714285714286,3.0,3.7142857142857144
1,0,70,0,0,0,9,2,64,34,2,2,8,3,19,11,7,7,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnJavadocAllocationExpression.java,0.0,13.0,7.111111111111111,0.2222222222222222,0.8888888888888888,2.111111111111111,0.7777777777777778
1,0,52,0,0,1,5,3,39,12,4,2,7,2,9,3,8,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\StringLiteralConcatenation.java,0.0,0.0,7.8,0.8,1.4,1.8,1.6
1,0,271,0,1,0,27,4,243,38,20,3,37,6,70,11,83,12,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\rewrite\ASTRewrite.java,1.0,0.0,9.0,0.7407407407407407,1.3703703703703705,2.5925925925925926,3.074074074074074
1,0,70,0,0,0,6,1,59,27,8,5,7,3,19,8,14,7,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateInitializerOperation.java,0.0,0.0,9.833333333333334,1.3333333333333333,1.1666666666666667,3.1666666666666665,2.3333333333333335
1,0,102,0,0,0,9,1,88,50,5,2,7,2,33,21,15,6,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\JavaWorkspaceScope.java,0.0,0.0,9.777777777777779,0.5555555555555556,0.7777777777777778,3.6666666666666665,1.6666666666666667
1,0,308,0,0,0,10,3,277,169,17,6,14,3,92,55,81,43,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedAllocationExpression.java,21.0,0.0,27.7,1.7,1.4,9.2,8.1
1,0,182,0,0,0,11,2,137,28,10,2,33,6,38,7,54,11,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ArrayReference.java,0.0,0.0,12.454545454545455,0.9090909090909091,3.0,3.4545454545454546,4.909090909090909
0,1,7,0,0,0,4,0,4,1,-4,-1,0,0,4,1,0,0,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IAnnotationBinding.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,59,0,0,0,5,2,51,26,7,4,5,2,16,7,12,4,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\LineCommentEndOffsets.java,0.0,0.0,10.2,1.4,1.0,3.2,2.4
1,0,1176,0,0,0,89,2,1176,82,90,4,85,1,280,24,563,23,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NaiveASTFlattener.java,0.0,0.0,13.213483146067416,1.0112359550561798,0.9550561797752809,3.146067415730337,6.325842696629214
1,0,850,1,6,3,27,13,551,87,57,8,44,6,158,35,186,31,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\ImportRewriteAnalyzer.java,21.0,0.0,20.40740740740741,2.111111111111111,1.6296296296296295,5.851851851851852,6.888888888888889
1,0,397,0,0,0,9,7,330,155,13,4,20,5,113,68,65,17,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ConditionalExpression.java,1.0,13.0,36.666666666666664,1.4444444444444444,2.2222222222222223,12.555555555555555,7.222222222222222
0,1,16,0,0,0,13,0,13,1,-13,-1,0,0,13,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\ISourceType.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,81,0,0,0,5,1,74,57,4,3,9,3,26,21,10,6,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\DoubleLiteral.java,0.0,0.0,14.8,0.8,1.8,5.2,2.0
1,0,592,1,0,5,37,11,548,46,54,6,56,4,172,15,211,16,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IndexManager.java,0.0,0.0,14.81081081081081,1.4594594594594594,1.5135135135135136,4.648648648648648,5.702702702702703
1,0,12,0,0,1,3,3,6,3,-1,0,1,1,3,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\Label.java,0.0,0.0,2.0,-0.3333333333333333,0.3333333333333333,1.0,0.0
1,0,486,0,7,105,20,107,342,79,20,5,37,8,190,38,97,23,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,8.0,13.0,17.1,1.0,1.85,9.5,4.85
1,0,140,1,0,3,10,8,118,32,4,2,14,2,42,9,29,6,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchingNodeSet.java,0.0,0.0,11.8,0.4,1.4,4.2,2.9
1,0,98,0,0,0,13,0,86,25,7,3,14,4,23,6,24,8,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JarPackageFragment.java,0.0,0.0,6.615384615384615,0.5384615384615384,1.0769230769230769,1.7692307692307692,1.8461538461538463
1,0,65,0,0,0,5,5,44,25,4,4,8,4,13,9,20,15,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SearchableEnvironmentRequestor.java,0.0,0.0,8.8,0.8,1.6,2.6,4.0
0,1,15,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\IJavaDocTagConstants.java,0.0,0.0,,,,,
1,0,226,0,5,2,29,2,208,21,18,2,50,6,76,7,65,8,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModel.java,21.0,0.0,7.172413793103448,0.6206896551724138,1.7241379310344827,2.6206896551724137,2.2413793103448274
1,0,36,0,0,0,7,1,30,8,1,1,8,4,11,3,7,3,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\PackageDeclaration.java,0.0,0.0,4.285714285714286,0.14285714285714285,1.1428571428571428,1.5714285714285714,1.0
1,0,375,0,0,1,12,9,337,112,26,5,18,3,96,26,30,10,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultCommentMapper.java,0.0,0.0,28.083333333333332,2.1666666666666665,1.5,8.0,2.5
1,0,150,0,0,0,10,3,118,42,4,3,13,3,29,7,60,25,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateTypeMemberOperation.java,0.0,0.0,11.8,0.4,1.3,2.9,6.0
1,0,72,0,1,15,12,16,68,35,0,0,2,1,27,16,1,1,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\IntConstant.java,0.0,0.0,5.666666666666667,0.0,0.16666666666666666,2.25,0.08333333333333333
1,0,255,0,0,0,12,2,235,101,20,4,21,4,85,45,56,30,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ParameterizedQualifiedTypeReference.java,21.0,0.0,19.583333333333332,1.6666666666666667,1.75,7.083333333333333,4.666666666666667
1,0,19,0,0,4,3,5,10,4,0,0,2,2,3,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ElementChangedEvent.java,0.0,0.0,3.3333333333333335,0.0,0.6666666666666666,1.0,0.0
0,1,4,0,0,0,1,0,1,1,-1,-1,1,1,1,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ITypeHierarchyChangedListener.java,0.0,0.0,1.0,-1.0,1.0,1.0,0.0
1,0,34,0,0,1,4,3,28,18,2,2,2,2,7,4,5,5,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\ElementValuePairInfo.java,0.0,0.0,7.0,0.5,0.5,1.75,1.25
0,1,6,0,0,0,2,0,2,1,-2,-1,6,5,2,1,0,0,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\ISearchRequestor.java,0.0,0.0,1.0,-1.0,3.0,1.0,0.0
1,0,162,0,1,6,18,10,124,21,13,3,13,3,37,5,44,13,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodInvocation.java,21.0,0.0,6.888888888888889,0.7222222222222222,0.7222222222222222,2.0555555555555554,2.4444444444444446
1,0,14,0,0,0,3,0,9,3,0,0,3,3,3,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\MoveResourceElementsOperation.java,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1,0,92,0,0,0,9,5,73,27,6,3,12,4,23,8,12,5,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BasicCompilationUnit.java,0.0,0.0,8.11111111111111,0.6666666666666666,1.3333333333333333,2.5555555555555554,1.3333333333333333
1,0,357,1,0,0,22,6,334,88,29,6,14,4,122,41,52,13,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,0.0,13.0,15.181818181818182,1.3181818181818181,0.6363636363636364,5.545454545454546,2.3636363636363638
1,0,321,0,0,1,11,13,244,49,29,5,12,2,108,36,54,12,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRecoveryPropagator.java,21.0,0.0,22.181818181818183,2.6363636363636362,1.0909090909090908,9.818181818181818,4.909090909090909
1,0,257,0,0,0,8,2,207,93,7,2,18,5,61,26,52,26,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\UnaryExpression.java,8.0,0.0,25.875,0.875,2.25,7.625,6.5
1,0,93,0,0,2,13,5,77,9,4,1,8,1,25,3,10,3,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\TypeVector.java,0.0,0.0,5.923076923076923,0.3076923076923077,0.6153846153846154,1.9230769230769231,0.7692307692307693
0,1,19,0,0,0,4,2,4,1,-4,-1,5,5,4,1,0,0,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\IJavaSearchResultCollector.java,0.0,0.0,1.0,-1.0,1.25,1.0,0.0
1,0,141,0,1,5,17,9,107,21,8,3,13,3,29,5,41,13,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ForStatement.java,0.0,0.0,6.294117647058823,0.47058823529411764,0.7647058823529411,1.7058823529411764,2.411764705882353
