file,num_of_anony,num_of_interface,num_of_class,line_of_code
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\PluginModelDelta.java,??,0,1,67
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\PluginModelManager.java,??,0,1,294
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\PluginPathFinder.java,??,0,1,70
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\RegistryLoader.java,??,0,1,123
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\RequiredPluginsClasspathContainer.java,??,0,1,100
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\RequiredPluginsInitializer.java,??,0,1,43
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\AbstractSchemaDescriptor.java,??,0,1,55
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\DocumentSection.java,??,0,1,40
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\EditableSchema.java,??,0,1,45
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\ExternalSchemaDescriptor.java,??,0,1,77
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\FileSchemaDescriptor.java,??,0,1,58
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\IncludedSchemaDescriptor.java,??,0,1,85
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\RepeatableSchemaObject.java,??,0,1,46
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaAttribute.java,??,0,1,210
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaComplexType.java,??,0,1,111
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaCompositor.java,??,0,1,205
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaElement.java,??,0,1,207
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaElementReference.java,??,0,1,225
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaEnumeration.java,??,0,1,38
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaInclude.java,??,0,1,110
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaObject.java,??,0,1,157
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaSimpleType.java,??,0,1,65
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\SchemaType.java,??,0,1,39
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\schema\StorageSchemaDescriptor.java,??,0,1,61
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\search\IPluginSearchResultCollector.java,??,1,0,38
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\search\PluginSearchInput.java,??,0,1,76
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\search\PluginSearchOperation.java,??,0,1,141
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\search\PluginSearchScope.java,??,0,1,103
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\SearchablePluginsManager.java,??,0,2,299
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\AbstractSiteBuildModel.java,??,0,1,100
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\AbstractSiteModel.java,??,0,1,124
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\IdentifiableObject.java,??,0,1,53
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\Site.java,??,0,1,310
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteArchive.java,??,0,1,84
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteBuild.java,??,0,1,235
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteBuildFeature.java,??,0,1,136
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteBuildObject.java,??,0,1,164
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteCategory.java,??,0,1,84
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteCategoryDefinition.java,??,0,1,121
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteDescription.java,??,0,1,112
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteFeature.java,??,0,1,186
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteModelFactory.java,??,0,1,89
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\SiteObject.java,??,0,1,216
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\VersionableObject.java,??,0,1,52
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\WorkspaceSiteBuildModel.java,??,0,1,138
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\site\WorkspaceSiteModel.java,??,0,1,155
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\SourceDOMParser.java,??,0,1,90
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\SourceLocation.java,??,0,1,77
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\SourceLocationManager.java,??,0,3,352
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\TargetPlatform.java,??,0,2,534
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\TargetPlatformRegistryLoader.java,??,0,1,178
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\WorkspaceResourceHelper.java,??,0,1,81
plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\XMLErrorHandler.java,??,0,1,46
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\AbstractModelUpdateStrategy.java,??,0,1,44
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\DocumentModel.java,??,0,1,269
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\DocumentModelChangeEvent.java,??,0,1,28
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\IDocumentModelFactory.java,??,1,0,20
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\IDocumentModelListener.java,??,1,0,18
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\IDocumentNode.java,??,1,0,27
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\IProblem.java,??,1,0,43
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\IProblemRequestor.java,??,1,0,47
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\ISourceRange.java,??,1,0,35
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\PluginDocumentModelFactory.java,??,0,1,36
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\PluginDocumentNode.java,??,0,1,84
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\SourceRange.java,??,0,1,116
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\TicketManager.java,??,0,1,73
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XEDocumentScanner.java,??,0,1,126
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XEEntityManager.java,??,0,2,66
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XEErrorHandler.java,??,0,2,148
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XEErrorReporter.java,??,0,1,34
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XEParseException.java,??,0,1,49
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XEParserConfiguration.java,??,0,1,86
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XMLCore.java,??,0,1,66
plugins\org.eclipse.pde.core\srcnew\org\eclipse\pde\internal\core\plugin\XMLDocumentModelBuilder.java,??,0,1,507
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\IHelpContextIds.java,??,1,0,27
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LineReader.java,??,0,1,122
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogEntry.java,??,0,1,229
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogEntryPropertyPage.java,??,0,1,105
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogReader.java,??,0,1,144
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogSession.java,??,0,1,84
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogSessionPropertyPage.java,??,0,1,50
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogView.java,??,0,1,336
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogViewContentProvider.java,??,0,1,41
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\logview\LogViewLabelProvider.java,??,0,1,68
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\OverlayIcon.java,??,0,1,117
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\PDERuntimePlugin.java,??,0,1,83
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\PDERuntimePluginImages.java,??,0,1,140
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\ConfigurationElementAdapter.java,??,0,1,32
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\ConfigurationElementPropertySource.java,??,0,1,35
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\ExtensionAdapter.java,??,0,1,32
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\ExtensionPointAdapter.java,??,0,1,32
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\ExtensionPointPropertySource.java,??,0,1,42
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\ExtensionPropertySource.java,??,0,1,47
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\IPluginFolder.java,??,1,0,25
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\LibraryPropertySource.java,??,0,1,47
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\ParentAdapter.java,??,0,1,24
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\PluginObjectAdapter.java,??,0,1,24
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\PluginPropertySource.java,??,0,1,62
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\PrerequisitePropertySource.java,??,0,1,106
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\PropertiesAction.java,??,0,1,48
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\RegistryBrowser.java,??,0,1,97
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\RegistryBrowserContentProvider.java,??,0,2,145
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\RegistryBrowserLabelProvider.java,??,0,1,143
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\RegistryPropertySource.java,??,0,1,34
plugins\org.eclipse.pde.runtime\src\org\eclipse\pde\internal\runtime\registry\RegistryPropertySourceFactory.java,??,0,1,48
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\codegen\AttributeClassCodeGenerator.java,??,0,1,483
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\codegen\JavaCodeGenerator.java,??,0,1,104
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\codegen\StructuredJavaCodeGenerator.java,??,0,1,54
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\BuildEditorContributor.java,??,0,1,24
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\BuildForm.java,??,0,1,84
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\BuildOutlinePage.java,??,0,3,120
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\BuildPage.java,??,0,1,28
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\BuildPropertiesEditor.java,??,0,1,160
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\BuildSourceOutlinePage.java,??,0,2,65
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\BuildSourcePage.java,??,0,1,24
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\TokenSection.java,??,0,4,238
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\VariableSection.java,??,0,2,208
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\build\VariableSelectionDialog.java,??,0,3,142
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\CheckboxTableSection.java,??,0,2,66
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\DefaultPageDialog.java,??,0,1,60
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\AdvancedForm.java,??,0,1,94
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\DataSection.java,??,0,2,346
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\EditorBuildFeatureAction.java,??,0,1,74
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureAdapterFactory.java,??,0,1,61
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureAdvancedPage.java,??,0,1,24
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureChildPropertySource.java,??,0,1,203
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureEditor.java,??,0,1,225
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureEditorContributor.java,??,0,1,57
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureEntryPropertySource.java,??,0,1,179
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureForm.java,??,0,1,82
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureFormPage.java,??,0,1,28
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureMatchSection.java,??,0,1,129
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureOutlinePage.java,??,0,2,183
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeaturePropertySource.java,??,0,1,67
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureReferencePage.java,??,0,1,24
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureSourceOutlinePage.java,??,0,2,65
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureSourcePage.java,??,0,1,31
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureSpecSection.java,??,0,1,456
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\FeatureUndoManager.java,??,0,1,153
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\HandlerSection.java,??,0,1,209
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\IncludedFeaturesSection.java,??,0,2,323
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\IncludeFeaturesWizard.java,??,0,1,37
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\IncludeFeaturesWizardPage.java,??,0,3,197
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\InfoForm.java,??,0,1,64
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\InfoFormPage.java,??,0,1,25
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\InfoSection.java,??,0,1,440
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\NewFeaturePluginWizardPage.java,??,0,1,76
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\NewFeatureRequireWizardPage.java,??,0,1,87
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\OpenReferenceAction.java,??,0,1,67
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\PluginReference.java,??,0,1,61
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\PluginSection.java,??,0,2,346
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\PortabilityChoiceCellEditor.java,??,0,1,60
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\PortabilityChoiceDescriptor.java,??,0,1,59
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\PortabilityChoicesDialog.java,??,0,3,153
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\PortabilitySection.java,??,0,1,503
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\PreviewAction.java,??,0,1,89
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\ReferenceForm.java,??,0,1,109
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\ReferencePropertySource.java,??,0,2,134
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\ReferenceWizard.java,??,0,1,39
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\ReferenceWizardPage.java,??,0,3,163
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\RequiredFeaturesWizard.java,??,0,1,37
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\RequiredFeaturesWizardPage.java,??,0,3,199
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\RequiresSection.java,??,0,2,436
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\SynchronizeVersionsAction.java,??,0,1,77
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\SynchronizeVersionsWizard.java,??,0,1,35
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\SynchronizeVersionsWizardPage.java,??,0,1,261
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\URLElementPropertySource.java,??,0,1,119
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\feature\URLSection.java,??,0,4,415
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\FormOutlinePage.java,??,0,3,136
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\IModelUndoManager.java,??,1,0,101
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\IOpenablePropertySource.java,??,1,0,18
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\IPDEEditorPage.java,??,1,0,30
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\AlertSection.java,??,0,2,297
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\BodyTextSection.java,??,0,1,229
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\DependenciesForm.java,??,0,1,109
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\DetailExtensionPointSection.java,??,0,2,334
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\DetailExtensionSection.java,??,0,3,769
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExportSection.java,??,0,4,340
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionElementPropertySource.java,??,0,2,376
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionPointForm.java,??,0,1,68
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionPointPropertySource.java,??,0,2,135
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionPointSection.java,??,0,1,183
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionPropertySource.java,??,0,2,104
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionSection.java,??,0,1,220
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionsForm.java,??,0,1,77
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ExtensionsPropertySheet.java,??,0,3,333
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\FragmentManifestEditor.java,??,0,1,45
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ImportListSection.java,??,0,2,440
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ImportStatusSection.java,??,0,3,406
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\JarsSection.java,??,0,3,381
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\JavaAttributeCellEditor.java,??,0,1,59
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\JavaAttributeDescriptor.java,??,0,1,56
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\JavaAttributeValue.java,??,0,1,35
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\JavaAttributeWizard.java,??,0,1,52
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\JavaAttributeWizardPage.java,??,0,1,497
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\LibrarySection.java,??,0,2,306
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\LibraryTypeSection.java,??,0,1,119
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestDependenciesPage.java,??,0,1,40
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestEditor.java,??,0,2,515
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestEditorContributor.java,??,0,1,20
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestExtensionPointPage.java,??,0,1,29
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestExtensionsPage.java,??,0,1,32
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestForm.java,??,0,1,136
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestFormOutlinePage.java,??,0,3,260
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestFormPage.java,??,0,1,30
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestPropertySheet.java,??,0,1,176
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestPropertySource.java,??,0,1,56
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestRuntimePage.java,??,0,1,25
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestSourceOutlinePage.java,??,0,2,65
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestSourcePage.java,??,0,1,44
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ManifestTemplatePage.java,??,0,1,40
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\MatchSection.java,??,0,1,390
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\NewDependencyWizard.java,??,0,1,38
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\NewDependencyWizardPage.java,??,0,3,338
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\NewElementAction.java,??,0,1,118
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\NullMenuManager.java,??,0,1,134
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\NullToolBarManager.java,??,0,1,94
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\PackagePrefixesSection.java,??,0,4,326
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\PluginAdapterFactory.java,??,0,1,110
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\PluginSpecSection.java,??,0,1,410
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\PluginUndoManager.java,??,0,1,186
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\PointUsageSection.java,??,0,2,213
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\RequiresSection.java,??,0,1,207
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ResourceAttributeCellEditor.java,??,0,1,60
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ResourceAttributeDescriptor.java,??,0,1,56
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\ResourceAttributeValue.java,??,0,1,32
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\RuntimeForm.java,??,0,1,103
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\RuntimeSection.java,??,0,1,164
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\TemplateForm.java,??,0,1,250
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\manifest\UnknownElementPropertySource.java,??,0,1,103
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\ModelDataTransfer.java,??,0,1,120
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\ModelUndoManager.java,??,0,1,220
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\ModifiedTextPropertyDescriptor.java,??,0,1,28
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\NullUndoManager.java,??,0,1,76
plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\editor\PDEChildFormPage.java,??,0,1,57
